OBJECTID,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,INTPTLAT,INTPTLON,NAMELSAD10,UATYP10,joinMatch,BA_Climate,Shape_Length,Shape_Area
657,08,013,013701,08013013701,137.01,Census Tract 137.01,+40.0689478,-105.4730495,"Boulder, CO Urbanized Area",U,G0800130013701,Cold,1.249020018386919,0.026800412202500
658,08,013,012103,08013012103,121.03,Census Tract 121.03,+40.0461572,-105.2684269,"Boulder, CO Urbanized Area",U,G0800130012103,Cold,0.061273150236639,0.000243608927500
659,08,013,013702,08013013702,137.02,Census Tract 137.02,+39.9810221,-105.4913838,"Boulder, CO Urbanized Area",U,G0800130013702,Cold,1.316720661364011,0.036110488063501
660,08,013,012710,08013012710,127.10,Census Tract 127.10,+39.9895369,-105.1913668,"Boulder, CO Urbanized Area",U,G0800130012710,Cold,0.221855033989864,0.002146561959500
661,08,013,012707,08013012707,127.07,Census Tract 127.07,+40.0339227,-105.1840604,"Boulder, CO Urbanized Area",U,G0800130012707,Cold,0.300144644667977,0.003666455660000
662,08,013,012605,08013012605,126.05,Census Tract 126.05,+40.0111008,-105.2493924,"Boulder, CO Urbanized Area",U,G0800130012605,Cold,0.049718019597628,0.000130071791500
663,08,013,012201,08013012201,122.01,Census Tract 122.01,+40.0076824,-105.3022312,"Boulder, CO Urbanized Area",U,G0800130012201,Cold,0.176448915731857,0.000559378636500
664,08,013,013201,08013013201,132.01,Census Tract 132.01,+40.2307503,-105.1083000,"Longmont, CO Urbanized Area",U,G0800130013201,Cold,0.362991924557210,0.006608704266499
665,08,013,013601,08013013601,136.01,Census Tract 136.01,+40.2148749,-105.2621222,"Longmont, CO Urbanized Area",U,G0800130013601,Cold,0.724176773534178,0.014825978184499
666,08,013,012800,08013012800,128,Census Tract 128,+40.0432099,-105.0939194,"Lafayette--Louisville--Erie, CO Urbanized Area",U,G0800130012800,Cold,0.267317506573927,0.004301713486000
667,08,013,060700,08013060700,607,Census Tract 607,+39.9579911,-105.1352355,"Denver--Aurora, CO Urbanized Area",U,G0800130060700,Cold,0.168138747773751,0.001058153026500
668,08,013,013602,08013013602,136.02,Census Tract 136.02,+40.1690928,-105.5462943,Rural Area,R,G0800130013602,Cold,1.300125847352643,0.052713619396501
669,08,013,013306,08013013306,133.06,Census Tract 133.06,+40.1958838,-105.1095361,"Longmont, CO Urbanized Area",U,G0800130013306,Cold,0.058471186862511,0.000210234989500
670,08,043,978100,08043978100,9781,Census Tract 9781,+38.5277639,-105.0385649,Rural Area,R,G0800430978100,Cold,1.096147502650498,0.043588421612500
671,08,043,978200,08043978200,9782,Census Tract 9782,+38.4134774,-105.1014723,"Florence, CO Urban Cluster",C,G0800430978200,Cold,0.348933329549720,0.004225064532500
672,08,043,978500,08043978500,9785,Census Tract 9785,+38.4859002,-105.2409210,"Cañon City, CO Urban Cluster",C,G0800430978500,Cold,0.251404746956589,0.002372060935000
673,08,043,978600,08043978600,9786,Census Tract 9786,+38.4457333,-105.2375003,"Cañon City, CO Urban Cluster",C,G0800430978600,Cold,0.076901939982041,0.000251860974000
674,08,043,979000,08043979000,9790,Census Tract 9790,+38.4660958,-105.6228860,Rural Area,R,G0800430979000,Cold,2.814013462716548,0.269868489643003
675,08,043,978300,08043978300,9783,Census Tract 9783,+38.5452671,-105.1650430,"Cañon City, CO Urban Cluster",C,G0800430978300,Cold,0.839928352604351,0.021182462789000
676,08,043,979200,08043979200,9792,Census Tract 9792,+38.3477078,-105.2933816,"Cañon City, CO Urban Cluster",C,G0800430979200,Cold,1.068576381645599,0.026072037737001
677,08,043,978400,08043978400,9784,Census Tract 9784,+38.4400010,-105.1920177,"Cañon City, CO Urban Cluster",C,G0800430978400,Cold,0.181831771463596,0.000874269371500
678,08,014,031200,08014031200,312,Census Tract 312,+39.9346046,-105.1098979,"Denver--Aurora, CO Urbanized Area",U,G0800140031200,Cold,0.194055028508014,0.000641893348000
679,08,043,980100,08043980100,9801,Census Tract 9801,+38.4408598,-105.2498294,"Cañon City, CO Urban Cluster",C,G0800430980100,Cold,0.039458460368718,0.000076634135000
680,08,043,979100,08043979100,9791,Census Tract 9791,+38.4179387,-105.1889959,"Florence, CO Urban Cluster",C,G0800430979100,Cold,0.259960859795123,0.001670979613999
681,08,043,978800,08043978800,9788,Census Tract 9788,+38.4297843,-105.2401165,"Cañon City, CO Urban Cluster",C,G0800430978800,Cold,0.168659705430828,0.000520691466000
682,08,043,980300,08043980300,9803,Census Tract 9803,+38.4230248,-105.1546412,"Cañon City, CO Urban Cluster",C,G0800430980300,Cold,0.184514139130416,0.001433918265500
683,08,031,004801,08031004801,48.01,Census Tract 48.01,+39.6605879,-105.0480424,"Denver--Aurora, CO Urbanized Area",U,G0800310004801,Cold,0.052525720604224,0.000147092528500
684,08,031,001902,08031001902,19.02,Census Tract 19.02,+39.7458193,-105.0082697,"Denver--Aurora, CO Urbanized Area",U,G0800310001902,Cold,0.055670668436153,0.000175640022000
685,08,031,005001,08031005001,50.01,Census Tract 50.01,+39.7025325,-104.9171282,"Denver--Aurora, CO Urbanized Area",U,G0800310005001,Cold,0.056263489772413,0.000161945175000
686,08,041,004502,08041004502,45.02,Census Tract 45.02,+38.7632595,-104.7158422,"Colorado Springs, CO Urbanized Area",U,G0800410004502,Cold,0.219147358218219,0.001239777541500
687,08,041,004902,08041004902,49.02,Census Tract 49.02,+38.9108137,-104.7470749,"Colorado Springs, CO Urbanized Area",U,G0800410004902,Cold,0.094701598765949,0.000423920251500
688,08,041,005800,08041005800,58,Census Tract 58,+38.8812668,-104.7350648,"Colorado Springs, CO Urbanized Area",U,G0800410005800,Cold,0.075132393338887,0.000149766896500
689,08,041,007500,08041007500,75,Census Tract 75,+39.0639507,-104.7198124,"Colorado Springs, CO Urbanized Area",U,G0800410007500,Cold,0.702464263205876,0.016507033242501
690,08,041,004503,08041004503,45.03,Census Tract 45.03,+38.7340836,-104.6637589,"Colorado Springs, CO Urbanized Area",U,G0800410004503,Cold,0.223346019804516,0.002104764087500
691,08,041,001500,08041001500,15,Census Tract 15,+38.8400832,-104.8366718,"Colorado Springs, CO Urbanized Area",U,G0800410001500,Cold,0.075414465455690,0.000182580493000
692,08,041,002800,08041002800,28,Census Tract 28,+38.8120784,-104.7959797,"Colorado Springs, CO Urbanized Area",U,G0800410002800,Cold,0.129389815896578,0.000767118925500
693,08,041,005700,08041005700,57,Census Tract 57,+38.8759090,-104.7472884,"Colorado Springs, CO Urbanized Area",U,G0800410005700,Cold,0.080185279403104,0.000326589420500
694,08,041,002502,08041002502,25.02,Census Tract 25.02,+38.8127184,-104.8497263,"Colorado Springs, CO Urbanized Area",U,G0800410002502,Cold,0.085630627371592,0.000406717321500
695,08,041,003303,08041003303,33.03,Census Tract 33.03,+38.7724901,-104.7883623,"Colorado Springs, CO Urbanized Area",U,G0800410003303,Cold,0.150721038342992,0.000550794826000
696,08,041,005501,08041005501,55.01,Census Tract 55.01,+38.9069146,-104.7285000,"Colorado Springs, CO Urbanized Area",U,G0800410005501,Cold,0.106365495302433,0.000351373877500
697,08,041,007400,08041007400,74,Census Tract 74,+39.1043313,-104.8163466,"Colorado Springs, CO Urbanized Area",U,G0800410007400,Cold,0.265204224712637,0.003250494274500
698,08,041,007000,08041007000,70,Census Tract 70,+38.9684630,-104.7839460,"Colorado Springs, CO Urbanized Area",U,G0800410007000,Cold,0.130664899522501,0.000546339819000
699,08,041,007800,08041007800,78,Census Tract 78,+38.9019260,-104.7967635,"Colorado Springs, CO Urbanized Area",U,G0800410007800,Cold,0.119485605379382,0.000542049894000
700,08,115,968300,08115968300,9683,Census Tract 9683,+40.8715679,-102.3553579,Rural Area,R,G0801150968300,Cold,1.707545465516212,0.152011012500998
701,08,069,000600,08069000600,6,Census Tract 6,+40.5726471,-105.0864455,"Fort Collins, CO Urbanized Area",U,G0800690000600,Cold,0.060122136918807,0.000209377373000
702,08,069,000700,08069000700,7,Census Tract 7,+40.5739459,-105.0715442,"Fort Collins, CO Urbanized Area",U,G0800690000700,Cold,0.049247933876549,0.000138247886000
703,08,069,000901,08069000901,9.01,Census Tract 9.01,+40.5598820,-105.0684293,"Fort Collins, CO Urbanized Area",U,G0800690000901,Cold,0.072573801010696,0.000313586018000
704,08,069,000902,08069000902,9.02,Census Tract 9.02,+40.5600799,-105.0505446,"Fort Collins, CO Urbanized Area",U,G0800690000902,Cold,0.059093921311999,0.000216113833500
705,08,069,001004,08069001004,10.04,Census Tract 10.04,+40.5459508,-105.0460288,"Fort Collins, CO Urbanized Area",U,G0800690001004,Cold,0.058171882413189,0.000211325512500
706,08,069,001007,08069001007,10.07,Census Tract 10.07,+40.5311440,-105.0671795,"Fort Collins, CO Urbanized Area",U,G0800690001007,Cold,0.080496247846755,0.000364829738000
707,08,069,001008,08069001008,10.08,Census Tract 10.08,+40.5329657,-105.0473063,"Fort Collins, CO Urbanized Area",U,G0800690001008,Cold,0.055547032233981,0.000176829721000
708,08,069,001903,08069001903,19.03,Census Tract 19.03,+40.4157048,-105.3449723,Rural Area,R,G0800690001903,Cold,1.484280513793528,0.071770108461001
709,08,069,002600,08069002600,26,Census Tract 26,+40.3103771,-105.1581838,"Fort Collins, CO Urbanized Area",U,G0800690002600,Cold,0.782171116055263,0.015684545485000
710,08,069,002700,08069002700,27,Census Tract 27,+40.3077822,-105.0792047,"Fort Collins, CO Urbanized Area",U,G0800690002700,Cold,0.187513503302826,0.001464986910000
711,08,069,001902,08069001902,19.02,Census Tract 19.02,+40.4126599,-105.1099852,"Fort Collins, CO Urbanized Area",U,G0800690001902,Cold,0.132486912678714,0.000354426610000
712,08,069,001003,08069001003,10.03,Census Tract 10.03,+40.5452756,-105.0691391,"Fort Collins, CO Urbanized Area",U,G0800690001003,Cold,0.073193704873309,0.000322617440000
713,08,069,000300,08069000300,3,Census Tract 3,+40.6038165,-105.1212844,"Fort Collins, CO Urbanized Area",U,G0800690000300,Cold,0.143626813013678,0.000796032404500
714,08,069,001301,08069001301,13.01,Census Tract 13.01,+40.6509308,-105.1260354,"Fort Collins, CO Urbanized Area",U,G0800690001301,Cold,0.408484176238581,0.005912187569000
715,08,069,001109,08069001109,11.09,Census Tract 11.09,+40.5316089,-105.0870066,"Fort Collins, CO Urbanized Area",U,G0800690001109,Cold,0.059999566441001,0.000224871262500
716,08,069,001009,08069001009,10.09,Census Tract 10.09,+40.5075808,-105.0695427,"Fort Collins, CO Urbanized Area",U,G0800690001009,Cold,0.116283374993435,0.000742798798500
717,08,091,967600,08091967600,9676,Census Tract 9676,+38.1547313,-107.7884802,Rural Area,R,G0800910967600,Cold,2.225459809731074,0.144347925268000
718,08,069,001010,08069001010,10.10,Census Tract 10.10,+40.5102663,-105.0521344,"Fort Collins, CO Urbanized Area",U,G0800690001010,Cold,0.082463003138622,0.000308121278500
719,08,069,001104,08069001104,11.04,Census Tract 11.04,+40.5601578,-105.1246055,"Fort Collins, CO Urbanized Area",U,G0800690001104,Cold,0.067583389805440,0.000281668579500
720,08,069,001106,08069001106,11.06,Census Tract 11.06,+40.5444283,-105.0893678,"Fort Collins, CO Urbanized Area",U,G0800690001106,Cold,0.060782561037422,0.000230220693500
721,08,069,001107,08069001107,11.07,Census Tract 11.07,+40.5454851,-105.1056315,"Fort Collins, CO Urbanized Area",U,G0800690001107,Cold,0.067218933320882,0.000277453971000
722,08,069,001110,08069001110,11.10,Census Tract 11.10,+40.5600042,-105.1059008,"Fort Collins, CO Urbanized Area",U,G0800690001110,Cold,0.067307054250133,0.000278148964000
723,08,069,001111,08069001111,11.11,Census Tract 11.11,+40.5601466,-105.0882201,"Fort Collins, CO Urbanized Area",U,G0800690001111,Cold,0.062263196082156,0.000239693313500
724,08,035,014133,08035014133,141.33,Census Tract 141.33,+39.5379234,-104.9780883,"Denver--Aurora, CO Urbanized Area",U,G0800350014133,Cold,0.097185218595858,0.000430774496000
725,08,069,002300,08069002300,23,Census Tract 23,+40.5743419,-105.1921010,"Fort Collins, CO Urbanized Area",U,G0800690002300,Cold,0.566627060756511,0.011636728755500
726,08,069,001112,08069001112,11.12,Census Tract 11.12,+40.5433511,-105.1328478,"Fort Collins, CO Urbanized Area",U,G0800690001112,Cold,0.122555755346106,0.000716543524000
727,08,069,001113,08069001113,11.13,Census Tract 11.13,+40.5308936,-105.1056470,"Fort Collins, CO Urbanized Area",U,G0800690001113,Cold,0.067557968527870,0.000277217955500
728,08,069,001114,08069001114,11.14,Census Tract 11.14,+40.5089580,-105.1027080,"Fort Collins, CO Urbanized Area",U,G0800690001114,Cold,0.120008683155669,0.000916264765500
729,08,069,001304,08069001304,13.04,Census Tract 13.04,+40.6116733,-105.0882293,"Fort Collins, CO Urbanized Area",U,G0800690001304,Cold,0.087957044678876,0.000428543234000
730,08,069,001305,08069001305,13.05,Census Tract 13.05,+40.6056315,-105.0649270,"Fort Collins, CO Urbanized Area",U,G0800690001305,Cold,0.076466865849790,0.000305114449000
731,08,069,001306,08069001306,13.06,Census Tract 13.06,+40.5894157,-105.0346517,"Fort Collins, CO Urbanized Area",U,G0800690001306,Cold,0.178764670853116,0.001010254403499
732,08,069,001601,08069001601,16.01,Census Tract 16.01,+40.5718743,-105.0229862,"Fort Collins, CO Urbanized Area",U,G0800690001601,Cold,0.144475529233891,0.000699786483500
733,08,069,001708,08069001708,17.08,Census Tract 17.08,+40.4863400,-105.0624151,"Fort Collins, CO Urbanized Area",U,G0800690001708,Cold,0.095393267455673,0.000440180998500
734,08,069,001602,08069001602,16.02,Census Tract 16.02,+40.5448602,-105.0321036,"Fort Collins, CO Urbanized Area",U,G0800690001602,Cold,0.075268472011001,0.000339865061000
735,08,069,001704,08069001704,17.04,Census Tract 17.04,+40.3969273,-105.0516642,"Fort Collins, CO Urbanized Area",U,G0800690001704,Cold,0.173656207533000,0.000912163521000
736,08,069,001706,08069001706,17.06,Census Tract 17.06,+40.4167622,-105.0557281,"Fort Collins, CO Urbanized Area",U,G0800690001706,Cold,0.123683224440239,0.000584135168500
737,08,069,001707,08069001707,17.07,Census Tract 17.07,+40.4339484,-105.0712363,"Fort Collins, CO Urbanized Area",U,G0800690001707,Cold,0.096977197761965,0.000359569623000
738,08,069,000100,08069000100,1,Census Tract 1,+40.5863040,-105.0765889,"Fort Collins, CO Urbanized Area",U,G0800690000100,Cold,0.079018214011224,0.000203992086000
739,08,069,001804,08069001804,18.04,Census Tract 18.04,+40.4189825,-105.0867756,"Fort Collins, CO Urbanized Area",U,G0800690001804,Cold,0.104215049142820,0.000520429130500
740,08,069,001806,08069001806,18.06,Census Tract 18.06,+40.4320953,-105.1079905,"Fort Collins, CO Urbanized Area",U,G0800690001806,Cold,0.142751976738165,0.000674004875000
741,08,069,001807,08069001807,18.07,Census Tract 18.07,+40.4409499,-105.0870265,"Fort Collins, CO Urbanized Area",U,G0800690001807,Cold,0.081124459916865,0.000405955810000
742,08,077,000800,08077000800,8,Census Tract 8,+39.0509375,-108.5105025,"Grand Junction, CO Urbanized Area",U,G0800770000800,Cold,0.220348941702650,0.001685095435000
743,08,077,001702,08077001702,17.02,Census Tract 17.02,+39.1310637,-108.4346131,"Grand Junction, CO Urbanized Area",U,G0800770001702,Cold,0.531370237590082,0.005446159453500
744,08,077,001301,08077001301,13.01,Census Tract 13.01,+39.0431113,-108.5492039,"Grand Junction, CO Urbanized Area",U,G0800770001301,Cold,0.163089874604379,0.001052165475000
745,08,077,000900,08077000900,9,Census Tract 9,+39.1013837,-108.6167119,"Grand Junction, CO Urbanized Area",U,G0800770000900,Cold,0.273677926680220,0.001887450255500
746,08,077,001200,08077001200,12,Census Tract 12,+39.0567715,-108.4344501,"Grand Junction, CO Urbanized Area",U,G0800770001200,Cold,0.469077848728859,0.003477444737000
747,08,077,001800,08077001800,18,Census Tract 18,+39.2016750,-108.0249391,Rural Area,R,G0800770001800,Cold,3.611125446743526,0.311053394743502
748,08,077,001403,08077001403,14.03,Census Tract 14.03,+39.0740350,-108.6133983,"Grand Junction, CO Urbanized Area",U,G0800770001403,Cold,0.208672516983621,0.001004188044500
749,08,069,001901,08069001901,19.01,Census Tract 19.01,+40.3996492,-105.1045447,"Fort Collins, CO Urbanized Area",U,G0800690001901,Cold,0.121839655395437,0.000504045408500
750,08,077,001001,08077001001,10.01,Census Tract 10.01,+39.0993600,-108.5340474,"Grand Junction, CO Urbanized Area",U,G0800770001001,Cold,0.110487977268461,0.000553150828500
751,08,077,001402,08077001402,14.02,Census Tract 14.02,+39.1009868,-108.6776655,"Grand Junction, CO Urbanized Area",U,G0800770001402,Cold,0.312359572827986,0.002602558091000
752,08,077,001600,08077001600,16,Census Tract 16,+39.1534781,-108.5329345,"Grand Junction, CO Urbanized Area",U,G0800770001600,Cold,0.639904383141906,0.011873729320999
753,08,077,001101,08077001101,11.01,Census Tract 11.01,+39.0927363,-108.5058932,"Grand Junction, CO Urbanized Area",U,G0800770001101,Cold,0.097232736217052,0.000573171805500
754,08,077,001501,08077001501,15.01,Census Tract 15.01,+39.1559157,-108.7231294,"Grand Junction, CO Urbanized Area",U,G0800770001501,Cold,0.192959593773970,0.002025564258000
755,08,077,001102,08077001102,11.02,Census Tract 11.02,+39.0920908,-108.4880932,"Grand Junction, CO Urbanized Area",U,G0800770001102,Cold,0.093302838441833,0.000467968010000
756,08,077,001404,08077001404,14.04,Census Tract 14.04,+39.0605541,-108.6378592,"Grand Junction, CO Urbanized Area",U,G0800770001404,Cold,0.246444606325198,0.001694966763001
757,08,077,001705,08077001705,17.05,Census Tract 17.05,+39.0909017,-108.4411178,"Grand Junction, CO Urbanized Area",U,G0800770001705,Cold,0.115585787856552,0.000705926540500
758,08,123,001412,08123001412,14.12,Census Tract 14.12,+40.4140966,-104.7943143,"Greeley, CO Urbanized Area",U,G0801230001412,Cold,0.105627695699928,0.000556610275500
759,08,123,001409,08123001409,14.09,Census Tract 14.09,+40.3995172,-104.7457128,"Greeley, CO Urbanized Area",U,G0801230001409,Cold,0.071208859029515,0.000304729686500
760,08,123,001415,08123001415,14.15,Census Tract 14.15,+40.4352831,-104.7611770,"Greeley, CO Urbanized Area",U,G0801230001415,Cold,0.079782379894662,0.000234932429500
761,08,123,002008,08123002008,20.08,Census Tract 20.08,+40.0075687,-105.0226374,"Lafayette--Louisville--Erie, CO Urbanized Area",U,G0801230002008,Cold,0.086145002651347,0.000407103056500
762,08,123,002016,08123002016,20.16,Census Tract 20.16,+40.1233316,-104.9302058,"Firestone--Frederick, CO Urban Cluster",C,G0801230002016,Cold,0.172396092105133,0.001621254279000
763,08,123,001413,08123001413,14.13,Census Tract 14.13,+40.4257039,-104.7454963,"Greeley, CO Urbanized Area",U,G0801230001413,Cold,0.056295641565918,0.000150619937000
764,08,123,000704,08123000704,7.04,Census Tract 7.04,+40.3855839,-104.6715288,"Greeley, CO Urbanized Area",U,G0801230000704,Cold,0.077847917997777,0.000214083505500
765,08,123,002020,08123002020,20.20,Census Tract 20.20,+40.1606587,-104.9327829,"Firestone--Frederick, CO Urban Cluster",C,G0801230002020,Cold,0.095677652861648,0.000538259778500
